OBJECTID,Structure_,Structure1,Type_Code,Rim_Elevat,Invert_Ele,Year_Insta,Lid_Type,Lid_Size,Invert_Typ,Comments,Date_Verif,Verified_B,Easting,Northing,Enabled,AncillaryR,UNITID,COMPTYPE,COMPKEY,CntPipe,SurveyDate,Dbasin,Owner,Collector,Picture_ID,Picture__1,Junction_B,Junction_1,Percent_Bl,Structur_1,Structur_2,Source,Major_Wate,Type_Code_,Condition,created_us,created_da,last_edite,last_edi_1,Verified_L,Structur_3,DOCID,OUTFALL,Medallion,Outfall_Re
22053,E16393,DI,16,8.84000000000,0.00000000000,1958,GR,,I,Debris - Full,2003/08/27,CN,12130765.71279999986,3474811.12998999981,1,0,E16393,29,2013417,0,,5675,CON,,,,0,0,0,CONC,0,DM,08,16,G,SW,,GISNORFOLK,2016/11/01,1,100 SAINT PAULS BOULEVARD,DI074471,E16178,0,
22054,E16394,DI,16,8.64000000000,0.00000000000,1958,GR,,I,Debris - Full,2003/08/27,CN,12130730.40680000000,3474748.94529999979,1,0,E16394,29,2013418,0,,5685,CON,,,,0,0,0,CONC,0,DM,08,16,G,SW,,GISNORFOLK,2016/11/01,1,100 SAINT PAULS BOULEVARD,DI074472,E16178,0,
22055,E16396,DI,16,8.90000000000,0.00000000000,1958,GR,,I,Debris - Full,2003/09/02,CN,12130809.99809999950,3474782.80537999980,1,0,E16396,29,2013419,0,,5680,CON,,,,0,0,0,CONC,0,DM,08,16,G,SW,,GISNORFOLK,2016/11/01,1,140 SAINT PAULS BOULEVARD,DI074473,E16178,0,
22056,E16400,DI,16,8.89000000000,0.00000000000,1958,GR,,I,Good,2003/09/02,CN,12130806.72140000015,3474734.44898999995,1,0,E16400,29,2013420,0,,5697,CON,,,,0,0,0,CONC,0,DM,08,16,G,SW,,GISNORFOLK,2016/11/01,1,810 UNION STREET,DI074474,E16178,0,
22057,E16402,DI,16,8.87120000000,0.00000000000,1958,GR,,I,Good,2003/09/02,CN,12130753.84300000034,3474720.90139999986,1,0,E16402,29,2013421,0,,5708,CON,,,,0,0,0,CONC,0,DM,08,16,G,SW,,GISNORFOLK,2016/11/01,1,100 SAINT PAULS BOULEVARD,DI074475,E16178,0,
22058,E16411,DI,16,8.06000000000,3.65000000000,1958,GR,,I,Debris - Full,2003/09/02,CN,12130808.74679999985,3474859.81198000023,1,0,E16411,29,2013422,0,,5649,CON,,,,0,0,0,CONC,0,DM,08,16,G,SW,,GISNORFOLK,2016/11/01,1,140 SAINT PAULS BOULEVARD,DI074476,E16178,0,
22059,E16413,DI,16,8.47200000000,3.40000000000,2008,VS,,I,HRT LIGHT RAIL,2016/09/21,SW,12130862.75980000012,3474881.24641000014,1,0,E16413,29,2013423,0,,5557,CON,,,,0,0,0,CONC,0,ASBLT,08,16,G,SW,,GISNORFOLK,2016/11/01,5,140 SAINT PAULS BOULEVARD,DI074477,E16178,0,
22060,E16415,DI,16,8.38000000000,5.59000000000,1958,GR,,I,Debris - Full,2003/07/15,CN,12130846.67689999938,3474820.55750000011,1,0,E16415,29,2013424,0,,5663,CON,,,,0,0,0,CONC,0,DM,08,16,G,SW,,GISNORFOLK,2016/11/01,1,140 SAINT PAULS BOULEVARD,DI074478,E16178,0,
22061,E16423,DI,16,8.68000000000,5.30000000000,2008,VS,,I,HRT LIGHT RAIL,2016/09/21,SW,12130989.26209999993,3474682.29540999979,1,0,E16423,29,2013428,0,,5557,CON,,,,0,0,0,CONC,0,ASBLT,08,16,G,SW,,GISNORFOLK,2016/11/01,5,851 UNION STREET,DI074482,E16178,0,
22062,F15257,CB,3,9.37000000000,5.45000000000,1965,ST,,I,Sediment,2003/09/08,CN,12131059.97179999948,3475869.94918000000,1,0,F15257,29,2013431,0,,5312,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/10/20,1,201 SAINT PAULS BOULEVARD,CB074484,E16178,0,
22063,F15258,CB,3,8.79000000000,2.20000000000,1965,ST,,I,,2003/09/08,CN,12131196.63680000044,3475849.28527999995,1,0,F15258,29,2013432,0,,5331,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/10/20,1,300 SAINT PAULS BOULEVARD,CB074485,E16178,0,
22064,F15262,CB,3,8.39000000000,5.25000000000,1965,ST,,I,,2003/09/08,CN,12131355.40179999918,3475834.39686999982,1,0,F15262,29,2013433,0,,5324,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/10/20,1,300 SAINT PAULS BOULEVARD,CB074486,E16178,0,
22065,F15263,CB,3,8.59000000000,4.23000000000,1965,ST,,I,Sediment,2003/09/08,CN,12131324.92380000092,3475793.84615000011,1,0,F15263,29,2013434,0,,5331,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/10/20,1,201 CHAPEL STREET,CB074487,E16178,0,
22066,F15264,CB,3,7.93000000000,2.78000000000,1965,ST,,I,Sediment,2003/09/08,CN,12131281.83709999919,3475790.67498000013,1,0,F15264,29,2013435,0,,5331,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/10/20,1,300 SAINT PAULS BOULEVARD,CB074488,E16178,0,
22067,F15265,YB,66,8.68000000000,3.62000000000,1965,GR,,I,,2003/09/08,CN,12131251.92210000008,3475744.28116999986,1,0,F15265,29,2013436,0,,5331,CON,,,,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,2016/10/20,1,800 E CITY HALL AVENUE,YB074489,E16178,0,
22068,F15266,YB,66,8.44000000000,3.94000000000,1965,GR,,I,,2003/09/08,CN,12131220.17280000076,3475684.73191000009,1,0,F15266,29,2013437,0,,5331,CON,,,,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,2016/10/20,1,800 E CITY HALL AVENUE,YB074490,E16178,0,
22069,F15267,YB,66,8.45000000000,4.41000000000,1965,GR,,I,"Lid - Broken;Se",2003/09/08,CN,12131191.33300000057,3475631.26705999998,1,0,F15267,29,2013438,0,,5449,CON,,,,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,2016/10/20,1,800 E CITY HALL AVENUE,YB074491,E16178,0,
22070,F15274,MH,32,10.38000000000,2.00000000000,1997,ST,,I,,2016/01/29,MOSWALD,12131144.82090000063,3475992.84416999994,1,0,F15274,30,2013439,0,,5203,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/10/20,1,300 SAINT PAULS BOULEVARD,MH074492,E16178,0,
22071,F15275,MH,32,9.33000000000,2.20000000000,1965,ST,,I,,2003/09/10,CN,12131086.53250000067,3475983.46121999994,1,0,F15275,30,2013440,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/10/20,1,336 CUMBERLAND STREET,MH074493,E16178,0,
22072,F15275.01,CB,3,9.75000000000,5.57000000000,1965,ST,,I,Good,2003/09/08,CN,12131087.39530000091,3476000.85931000020,1,0,F15275.01,29,2013441,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,2016/10/20,1,300 SAINT PAULS BOULEVARD,CB074494,E16178,0,
22073,F15275.02,MH,32,9.37000000000,6.22000000000,1965,ST,,I,,2016/01/29,MOSWALD,12131096.17889999971,3476051.02808000008,1,0,F15275.02,30,2013442,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/10/20,1,415 SAINT PAULS BOULEVARD,MH074495,E16178,0,
22074,F15276,CB,3,9.15000000000,6.52000000000,1965,ST,,I,,2016/01/29,MOSWALD,12131091.40909999982,3476062.24214000022,1,0,F15276,29,2013443,0,,5071,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/10/20,1,415 SAINT PAULS BOULEVARD,CB074496,E16178,0,
22075,F15277,CB,3,10.21000000000,3.77000000000,1965,ST,,I,Good,2003/09/08,CN,12131012.70299999975,3475998.28309000004,1,0,F15277,29,2013444,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/10/20,1,336 CUMBERLAND STREET,CB074497,E16178,0,
22076,F15277.01,CB,3,8.97000000000,4.17000000000,1965,ST,,I,Good,2003/09/08,CN,12131032.15179999918,3476019.29279999994,1,0,F15277.01,29,2013445,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,2016/10/20,1,336 CUMBERLAND STREET,CB074498,E16178,0,
22077,F15277.02,CB,3,10.97000000000,4.36000000000,1965,ST,,I,"Debris - Minor;",2003/09/08,CN,12130970.01779999956,3476015.01495000022,1,0,F15277.02,29,2013446,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/11/01,1,336 CUMBERLAND STREET,CB074499,E16178,0,
22078,F15278.01,CB,3,8.57000000000,5.47000000000,1965,ST,,I,Sediment,2003/09/08,CN,12130979.18610000052,3475951.08784999978,1,0,F15278.01,29,2013447,0,,5293,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/11/01,1,336 CUMBERLAND STREET,CB074500,E16178,0,
22079,F15278,MH,32,8.95000000000,4.59000000000,1965,ST,,I,Sediment,2003/09/08,CN,12130998.72110000066,3475956.60081999982,1,0,F15278,30,2013448,0,,5293,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/10/20,1,336 CUMBERLAND STREET,MH074501,E16178,0,
22080,F15279,CB,3,9.82000000000,5.17000000000,1965,ST,,I,Cracks in Wall,2016/01/29,MOSWALD,12131187.90389999934,3475985.66321999999,1,0,F15279,29,2013449,0,,5213,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/10/20,1,300 SAINT PAULS BOULEVARD,CB074502,E16178,0,
22081,F15281,MH,32,11.37000000000,2.50000000000,1965,ST,,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/01/29,MOSWALD,12131158.90110000037,3476226.26807999983,1,0,F15281,30,2013450,0,,5007,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/10/20,1,415 SAINT PAULS BOULEVARD,MH074503,E16178,0,
22082,F15282,CB,3,10.83000000000,5.79000000000,1965,ST,,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/01/29,MOSWALD,12131198.29880000092,3476229.45876999991,1,0,F15282,29,2013451,0,,5007,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/10/20,1,300 SAINT PAULS BOULEVARD,CB074504,E16178,0,
22083,F15283,CB,3,10.80000000000,5.74000000000,1965,ST,,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/01/29,MOSWALD,12131100.05320000090,3476230.84084999980,1,0,F15283,29,2013452,0,,5071,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/10/20,1,415 SAINT PAULS BOULEVARD,CB074505,E16178,0,
22084,F15284,MH,32,11.00000000000,5.97000000000,1965,ST,,I,Sediment,2016/01/29,MOSWALD,12131091.75410000049,3476226.98613000009,1,0,F15284,30,2013453,0,,5071,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/10/20,1,415 SAINT PAULS BOULEVARD,MH074506,E16178,0,
22085,F15287,MH,32,12.12000000000,3.00000000000,1997,ST,,I,,2016/01/29,MOSWALD,12131120.78810000047,3476421.41087999986,1,0,F15287,30,2013454,0,,5016,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/10/20,1,525 E FREEMASON STREET,MH074507,E16178,0,
22086,F15288,CB,3,10.88000000000,8.17000000000,1965,ST,,I,Sediment,2016/10/14,SW,12131065.09779999964,3476417.49189000018,1,0,F15288,29,2013455,0,,5016,CON,,,,0,0,0,CONC,0,ASBLT,08,3,U,SW,,GISNORFOLK,2016/11/01,4,525 E FREEMASON STREET,CB074508,E16178,0,
22087,F15289,YB,66,10.93000000000,7.14000000000,1965,GR,,I,,2016/10/14,SW,12131020.65699999966,3476403.66408000002,1,0,F15289,29,2013456,0,,4978,PRIVATE,,,,0,0,0,CONC,0,ASBLT,08,64,U,SW,,GISNORFOLK,2016/11/01,4,525 E FREEMASON STREET,YB074509,E16178,0,
22088,F15290,CB,3,11.76000000000,4.26000000000,1965,ST,,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/01/29,MOSWALD,12131158.97599999979,3476445.03202999989,1,0,F15290,29,2013457,0,,5007,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/10/20,1,400 SAINT PAULS BOULEVARD,CB074510,E16178,0,
22089,E16204,PICN,50,0.00000000000,0.00000000000,1958,NA,,I,PICN,2003/07/17,CN,12130294.48790000007,3474493.38108999981,1,0,E16204,32,2013458,0,,5778,CON,,,,0,0,0,CONC,0,DM,08,54,G,SW,,GISNORFOLK,2016/11/01,1,2 COMMERCIAL PLACE,PICN074511,E16178,0,
22090,E16200,PICN,50,0.00000000000,0.00000000000,1958,NA,,I,PICN,2003/07/15,CN,12130299.13780000061,3474491.18595999992,1,0,E16200,32,2013459,0,,5778,CON,,,,0,0,0,CONC,0,DM,08,54,G,SW,,GISNORFOLK,2016/11/01,1,2 COMMERCIAL PLACE,PICN074512,E16178,0,
22091,E16197.01,CB,3,6.29000000000,2.52000000000,1958,ST,,I,"vdot, throat 6 x .5.  leaves and debris",2003/07/15,CN,12129876.62930000015,3474563.10796999978,1,0,E16197.01,29,2013460,0,,5677,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/11/01,1,2 COMMERCIAL PLACE,CB074513,E16178,0,
22092,E16184.01,CB,3,6.58000000000,2.25000000000,1958,ST,,I,Sediment,2003/08/27,CN,12130015.68720000051,3474480.09769999981,1,0,E16184.01,29,2013461,0,,5778,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/11/01,1,2 COMMERCIAL PLACE,CB074514,E16178,0,
22093,E16185.01,YB,66,3.16053414000,0.00000000000,1958,GR,,I,G,2003/08/27,CN,12129974.44789999910,3474518.84783999994,1,0,E16185.01,29,2013462,0,,5775,CON,,,,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,2016/11/01,1,2 COMMERCIAL PLACE,YB074515,E16178,0,
22094,E16215,MH,32,11.64000000000,1.94000000000,1958,ST,,I,,2003/07/15,CN,12130535.77410000004,3474880.49674999993,1,0,E16215,30,2013464,0,,5601,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/11/01,1,100 SAINT PAULS BOULEVARD,MH074517,E16178,0,
22095,E15220.07,CB,3,12.73000000000,10.33000000000,1958,ST,,I,"Debris - Full;S",2003/07/15,CN,12130181.21849999949,3474965.46276000002,1,0,E15220.07,29,2013465,0,,5596,CON,,,,0,0,0,CONC,0,DM,08,3,U,SW,,GISNORFOLK,2016/11/01,1,555 E MAIN STREET,CB074518,E16178,0,
22096,F15261,MH,32,7.72902060000,0.00000000000,1965,ST,,I,,2003/07/28,CN,12131344.47829999961,3475824.93790999986,1,0,F15261,30,2013467,0,,5324,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/10/20,1,300 SAINT PAULS BOULEVARD,MH074520,E16178,0,
22097,F15259.07,MH,32,8.17000000000,4.56000000000,1965,ST,,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/02/03,MOSWALD,12131269.95289999992,3475908.94457999989,1,0,F15259.07,30,2013469,0,,5331,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/10/20,1,300 SAINT PAULS BOULEVARD,MH074522,E16178,0,
22098,E157017.01,PICN,50,0.00000000000,0.00000000000,999,NA,,I,,2003/07/22,CN,12130632.16139999963,3475836.63854999980,1,0,E157017.01,32,2013478,0,,5340,CON,,,,0,0,0,CONC,0,DM,08,54,G,SW,,GISNORFOLK,2016/11/01,1,300 CUMBERLAND STREET,PICN074523,OF0105805,0,
22099,E157016.01,PICN,50,0.00000000000,0.00000000000,999,NA,,I,,2003/07/22,CN,12130577.10620000027,3475694.07960999990,1,0,E157016.01,32,2013479,0,,5375,CON,,,,0,0,0,CONC,0,DM,08,54,G,SW,,GISNORFOLK,2016/11/01,1,300 CUMBERLAND STREET,PICN074524,OF0105805,0,
22100,E151534,MH,32,3.50000000000,5.51000000000,1965,ST,,I,"gravel and sediment on bottom; Bricks - Loose;Debris - Minor;Sediment",2003/07/29,CN,12130099.81230000034,3475634.14850000013,1,0,E151534,30,2013588,0,,5408,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/11/01,1,421 E CITY HALL AVENUE,MH074525,OF0105805,0,
22101,E151535,CBNS,10,3.77000000000,3.92000000000,1965,NS,30X19-30,I,Throat .5' x 3.15',2003/07/17,CN,12130099.47299999930,3475620.08651999990,1,0,E151535,29,2013589,0,,5414,CON,,,,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,2016/11/01,1,421 E CITY HALL AVENUE,CBNS074526,OF0105805,0,
22102,E151536,CBNS,10,4.06000000000,3.15000000000,1965,NS,30X19-30,I,Throat .55' x 3.15',2003/07/17,CN,12130153.95849999972,3475617.42905999999,1,0,E151536,29,2013590,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,2016/11/01,1,421 E CITY HALL AVENUE,CBNS074527,OF0105805,0,
22103,E151538,CBNS,10,4.51000000000,3.72000000000,1965,NS,30X19-30,I,"Throat .6 x 3.15, Debris - Minor",2003/07/17,CN,12130135.16009999998,3475548.37979000015,1,0,E151538,29,2013592,0,,5414,CON,,,,0,0,0,CONC,0,DM,08,11,G,SW,,GISNORFOLK,2016/11/01,1,421 E CITY HALL AVENUE,CBNS074528,OF0105805,0,
22104,E157030,CB,3,9.36000000000,3.57000000000,1965,ST,,I,"Needs cleaning; measurement inaccurate pipe below hard to reach; VDOT structure, Debris - Minor;Sediment",2003/07/21,CN,12130827.97980000079,3476043.32977999980,1,0,E157030,29,2013764,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,F,SW,,GISNORFOLK,2016/11/01,1,336 CUMBERLAND STREET,CB074529,OF0105805,0,
22105,E151688.29,CBNS,10,10.55000000000,7.78000000000,999,NS,30X19-30,I,,2003/07/22,CN,12130420.12629999965,3476860.04241999984,1,0,E151688.29,29,2013811,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,11,U,SW,,GISNORFOLK,2016/11/01,3,412 BANK STREET,CBNS074530,OF0105805,0,
22106,E151688.28,CBNS,10,10.47000000000,4.26000000000,999,NS,30X19-30,I,,2003/07/23,CN,12130387.20700000040,3476872.84254000010,1,0,E151688.28,29,2013812,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,11,U,SW,,GISNORFOLK,2016/11/01,3,421 BANK STREET,CBNS074531,OF0105805,0,
22107,E151688.30,MH,32,10.56000000000,6.71000000000,999,ST,,I,,2016/10/12,SW,12130449.62360000052,3477026.32363000000,1,0,E151688.30,30,2013813,0,,4087,CON,,,,0,0,0,CONC,0,ASBLT,08,36,G,SW,,GISNORFOLK,2016/11/01,4,440 BANK STREET,MH074532,OF0105805,0,
22108,E155432,YB,66,4.21000000000,2.12000000000,1965,GR,,I,"Conc. debris; needs cleaning, Debris - Minor;Sediment",2003/07/18,CN,12130310.17510000058,3475611.45647000009,1,0,E155432,29,2013860,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,64,G,SW,,GISNORFOLK,2016/11/01,1,519 E CITY HALL AVENUE,YB074533,OF0105805,0,
22109,E157019,CB,3,5.99000000000,8.00000000000,1999,ST,,I,"VDOT structure, Sediment",2003/07/18,CN,12130709.33999999985,3475962.02997000003,1,0,E157019,29,2013940,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,2016/11/01,1,301 CUMBERLAND STREET,CB074534,OF0105805,0,
22110,E157020,CB,3,8.89000000000,10.80000000000,1999,ST,,I,"VDOT structure, Sediment",2003/07/21,CN,12130803.37010000087,3476055.25999999978,1,0,E157020,29,2013941,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,2016/11/01,1,336 CUMBERLAND STREET,CB074535,OF0105805,0,
22111,E157020.01,MHNS,39,10.97000000000,12.80000000000,1999,NS,30,I,"Inaccurate measurements , pipes hard to reach",2003/07/21,CN,12130847.05010000058,3476097.02981999982,1,0,E157020.01,30,2013942,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,37,G,SW,,GISNORFOLK,2016/11/01,1,336 CUMBERLAND STREET,MHNS074536,OF0105805,0,
22112,E157020.02,MH,32,9.05000000000,10.56000000000,1999,ST,,I,Sediment,2016/01/29,MOSWALD,12130796.27989999950,3476188.50015000021,1,0,E157020.02,30,2013943,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/11/01,1,540 MARKET STREET,MH074537,OF0105805,0,
22113,E157020.03,CB,3,7.09000000000,7.22000000000,1999,ST,,I,"VDOT structure, Sediment",2016/01/29,MOSWALD,12130732.59979999997,3476198.32000999991,1,0,E157020.03,29,2013944,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,2016/11/01,1,545 MARKET STREET,CB074538,OF0105805,0,
22114,E157020.04,CB,3,7.18000000000,6.96000000000,1999,ST,,I,"VDOT structure, Sediment",2016/01/29,MOSWALD,12130714.16009999998,3476208.61996999988,1,0,E157020.04,29,2013945,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,2016/11/01,1,545 MARKET STREET,CB074539,OF0105805,0,
22115,E157020.09,MH,32,9.25000000000,10.09000000000,1999,ST,,I,Sediment,2016/01/29,MOSWALD,12130752.70009999909,3476293.97988000000,1,0,E157020.09,30,2013946,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/11/01,1,400 CUMBERLAND STREET,MH074540,OF0105805,0,
22116,E157020.10,CB,3,9.86000000000,6.57000000000,1999,ST,,I,"Throat .5' x 4.3; VDOT structure, Sediment",2016/01/29,MOSWALD,12130753.14990000054,3476299.21019000001,1,0,E157020.10,29,2013947,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,2016/11/01,1,400 CUMBERLAND STREET,CB074541,OF0105805,0,
22117,E157020.08,CB,3,9.62000000000,10.87000000000,1999,ST,,I,"Throat .43' x 4.0';VDOT structure, Sediment, Bricks - Loose;Good",2016/01/29,MOSWALD,12130790.82010000013,3476268.59995000018,1,0,E157020.08,29,2013948,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,2016/11/01,1,400 CUMBERLAND STREET,CB074542,OF0105805,0,
22118,E157020.05,CB,3,10.10000000000,11.66000000000,1999,ST,,I,"Throat .5' x 10.0';VDOT structure, Sediment",2016/01/29,MOSWALD,12130829.00989999995,3476222.22984999977,1,0,E157020.05,29,2013949,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,2016/11/01,1,540 MARKET STREET,CB074543,OF0105805,0,
22119,E157020.06,CB,3,8.88000000000,3.30000000000,1999,ST,,I,VDOT structure. Sediment,2016/01/29,MOSWALD,12130851.66990000010,3476231.32001999998,1,0,E157020.06,29,2013950,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,2016/11/01,1,540 MARKET STREET,CB074544,OF0105805,0,
22120,E157020.07,CB,3,8.49000000000,2.95000000000,1999,ST,,I,"VDOT structure, Sediment",2016/01/29,MOSWALD,12130830.90000000037,3476268.82994000008,1,0,E157020.07,29,2013951,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,F,SW,,GISNORFOLK,2016/11/01,1,540 MARKET STREET,CB074545,OF0105805,0,
22121,E157020.11,MH,32,9.59000000000,5.94000000000,1999,ST,,I,As shown on Clark Nexsen Existing Storm Drain Layout and Drainage Area Map 2005,2016/01/29,MOSWALD,12130764.31000000052,3476327.45020999992,1,0,E157020.11,30,2013952,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/11/01,1,400 CUMBERLAND STREET,MH074546,OF0105805,0,
22122,E157020.12,CB,3,9.03000000000,2.55000000000,1999,ST,,I,"VDOT structure, Sediment",2016/01/29,MOSWALD,12130745.29979999922,3476343.52021000022,1,0,E157020.12,29,2013953,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,2016/11/01,1,400 CUMBERLAND STREET,CB074547,OF0105805,0,
22123,E157020.13,CB,3,8.83000000000,2.81000000000,1999,ST,,I,"VDOT structure, Sediment",2016/01/29,MOSWALD,12130786.46979999915,3476334.30985999992,1,0,E157020.13,29,2013954,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,2016/11/01,1,400 CUMBERLAND STREET,CB074548,OF0105805,0,
22124,E157016,CB,3,5.52000000000,5.60000000000,1999,ST,,I,"VDOT structure, Sediment",2003/07/18,CN,12130573.23980000056,3475695.24005000014,1,0,E157016,29,2014031,0,,5375,CON,,,,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,2016/11/01,1,300 CUMBERLAND STREET,CB074549,OF0105805,0,
22125,E157017,CB,3,5.15000000000,5.35000000000,1999,ST,,I,"Measurements inaccurate;  box to small; VDOT structure, Sediment",2003/07/18,CN,12130626.99019999988,3475838.66974999988,1,0,E157017,29,2014032,0,,5340,CON,,,,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,2016/11/01,1,300 CUMBERLAND STREET,CB074550,OF0105805,0,
22126,E157018,CB,3,5.43000000000,8.10000000000,1999,ST,,I,"VDOT structure, Sediment",2003/07/18,CN,12130647.40010000020,3475885.07989999978,1,0,E157018,29,2014033,0,,5340,CON,,,,0,0,0,CONC,0,DM,08,3,G,SW,,GISNORFOLK,2016/11/01,1,300 CUMBERLAND STREET,CB074551,OF0105805,0,
22127,E157018.01,MH,32,5.79000000000,8.10000000000,1999,ST,,I,Joint box,2003/07/18,CN,12130651.24000000022,3475883.18977000006,1,0,E157018.01,30,2014034,0,,5340,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/11/01,1,300 CUMBERLAND STREET,MH074552,OF0105805,0,
22128,E157014.01,MH,32,8.74598980000,0.00000000000,999,ST,,I,,2003/07/18,CN,12130684.42760000005,3475795.95549000008,1,0,E157014.01,30,2014102,0,,5340,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/11/01,1,300 CUMBERLAND STREET,MH074553,OF0105805,0,
22129,E157012.01,MH,32,9.21780491000,0.00000000000,999,ST,,I,,2003/07/22,CN,12130642.37470000051,3475656.67678999994,1,0,E157012.01,30,2014103,0,,5375,CON,,,,0,0,0,CONC,0,DM,08,36,G,SW,,GISNORFOLK,2016/11/01,1,530 E CITY HALL AVENUE,MH074554,OF0105805,0,
22130,E151688.25,CBNS,10,10.57000000000,8.07000000000,1999,NS,30X19-30,I,"Needs little cleaning; throat .42' x 2.4, Sediment, Debris - Mino",2016/01/29,MOSWALD,12130837.33970000036,3476457.56968999980,1,0,E151688.25,29,2014112,0,,4087,CON,,,,0,0,0,CONC,0,DM,08,11,U,SW,,GISNORFOLK,2016/11/01,1,601 E FREEMASON STREET,CBNS074555,OF0105805,0,
